14:06::38 [init] AGV: 10 Online
14:06::38 [init] Mac: 10
14:07::51 [recv] set Path:1
14:07::51 [recv] set Path:1
14:07::51 [recv] set Path:1
14:07::51 [recv] set Path:1
14:07::51 [recv] set Path:1
14:07::51 [recv] set Path:1
14:07::51 [recv] set Path:1
14:07::51 [recv] set Path:1
14:07::51 [recv] set Path:1
14:07::51 [recv] set Path:1
14:07::51 [recv] set Path:1
14:08::00 [send] set path enable
14:08::01 [send] set path enable
14:08::10 [recv] set Path:1
14:08::10 [recv] set Path:1
14:08::10 [recv] set Path:1
14:08::10 [recv] set Path:1
14:08::10 [recv] set Path:1
14:08::10 [recv] set Path:1
14:08::10 [recv] set Path:1
14:08::10 [recv] set Path:1
14:08::10 [recv] set Path:1
14:08::10 [recv] set Path:1
14:08::10 [recv] set Path:1
14:08::10 [send] set path enable
14:08::12 [recv] set Path:1
14:08::12 [recv] set Path:1
14:08::12 [recv] set Path:1
14:08::12 [recv] set Path:1
14:08::12 [recv] set Path:1
14:08::12 [recv] set Path:1
14:08::12 [recv] set Path:1
14:08::12 [recv] set Path:1
14:08::12 [recv] set Path:1
14:08::12 [recv] set Path:1
14:08::12 [recv] set Path:1
14:08::13 [send] set path enable
14:08::14 [recv] set Path:1
14:08::14 [recv] set Path:1
14:08::14 [recv] set Path:1
14:08::14 [recv] set Path:1
14:08::14 [recv] set Path:1
14:08::14 [recv] set Path:1
14:08::14 [recv] set Path:1
14:08::14 [recv] set Path:1
14:08::14 [recv] set Path:1
14:08::14 [recv] set Path:1
14:08::14 [recv] set Path:1
14:08::16 [send] set path enable
14:08::17 [recv] set Path:1
14:08::17 [recv] set Path:1
14:08::17 [recv] set Path:1
14:08::17 [recv] set Path:1
14:08::17 [recv] set Path:1
14:08::17 [recv] set Path:1
14:08::17 [recv] set Path:1
14:08::17 [recv] set Path:1
14:08::17 [recv] set Path:1
14:08::17 [recv] set Path:1
14:08::17 [recv] set Path:1
14:08::18 [send] set path enable
14:08::19 [recv] set Path:1
14:08::19 [recv] set Path:1
14:08::19 [recv] set Path:1
14:08::19 [recv] set Path:1
14:08::19 [recv] set Path:1
14:08::19 [recv] set Path:1
14:08::19 [recv] set Path:1
14:08::19 [recv] set Path:1
14:08::19 [recv] set Path:1
14:08::19 [recv] set Path:1
14:08::19 [recv] set Path:1
14:08::28 [send] set path enable
14:08::31 [recv] set Path:1
14:08::31 [recv] set Path:1
14:08::31 [recv] set Path:1
14:08::31 [recv] set Path:1
14:08::31 [recv] set Path:1
14:08::31 [recv] set Path:1
14:08::31 [recv] set Path:1
14:08::31 [recv] set Path:1
14:08::31 [recv] set Path:1
14:08::31 [recv] set Path:1
14:08::31 [recv] set Path:1
14:08::32 [send] set path enable
14:08::33 [recv] set Path:1
14:08::33 [recv] set Path:1
14:08::33 [recv] set Path:1
14:08::33 [recv] set Path:1
14:08::33 [recv] set Path:1
14:08::33 [recv] set Path:1
14:08::33 [recv] set Path:1
14:08::33 [recv] set Path:1
14:08::33 [recv] set Path:1
14:08::33 [recv] set Path:1
14:08::33 [recv] set Path:1
14:08::33 [send] set path enable
14:08::36 [recv] set Path:1
14:08::36 [recv] set Path:1
14:08::36 [recv] set Path:1
14:08::36 [recv] set Path:1
14:08::36 [recv] set Path:1
14:08::36 [recv] set Path:1
14:08::36 [recv] set Path:1
14:08::36 [recv] set Path:1
14:08::36 [recv] set Path:1
14:08::36 [recv] set Path:1
14:08::36 [recv] set Path:1
14:08::36 [send] set path enable
14:08::37 [recv] set Path:1
14:08::37 [recv] set Path:1
14:08::37 [recv] set Path:1
14:08::37 [recv] set Path:1
14:08::37 [recv] set Path:1
14:08::37 [recv] set Path:1
14:08::37 [recv] set Path:1
14:08::37 [recv] set Path:1
14:08::37 [recv] set Path:1
14:08::37 [recv] set Path:1
14:08::37 [recv] set Path:1
14:08::41 [send] set path enable
14:08::42 [recv] set Path:1
14:08::42 [recv] set Path:1
14:08::42 [recv] set Path:1
14:08::42 [recv] set Path:1
14:08::42 [recv] set Path:1
14:08::42 [recv] set Path:1
14:08::42 [recv] set Path:1
14:08::42 [recv] set Path:1
14:08::42 [recv] set Path:1
14:08::42 [recv] set Path:1
14:08::42 [recv] set Path:1
14:08::44 [send] set path enable
14:08::44 [recv] set Path:1
14:08::44 [recv] set Path:1
14:08::44 [recv] set Path:1
14:08::44 [recv] set Path:1
14:08::44 [recv] set Path:1
14:08::44 [recv] set Path:1
14:08::44 [recv] set Path:1
14:08::44 [recv] set Path:1
14:08::44 [recv] set Path:1
14:08::44 [recv] set Path:1
14:08::44 [recv] set Path:1
