14:06::13 [init] AGV: 4 Online
14:06::13 [init] Mac: 04
14:07::00 [recv] set Path:1
14:07::00 [recv] set Path:1
14:07::00 [recv] set Path:1
14:07::00 [recv] set Path:1
14:07::00 [recv] set Path:1
14:07::00 [recv] set Path:1
14:07::02 [send] set path enable
14:07::03 [recv] set Path:1
14:07::03 [recv] set Path:1
14:07::03 [recv] set Path:1
14:07::03 [recv] set Path:1
14:07::03 [recv] set Path:1
14:07::03 [recv] set Path:1
14:07::03 [recv] set Path:1
14:07::03 [recv] set Path:1
14:07::03 [recv] set Path:1
14:07::03 [recv] set Path:1
14:07::03 [recv] set Path:1
14:07::04 [send] set path enable
14:07::06 [recv] set Path:1
14:07::06 [recv] set Path:1
14:07::06 [recv] set Path:1
14:07::06 [recv] set Path:1
14:07::06 [recv] set Path:1
14:07::06 [recv] set Path:1
14:07::06 [recv] set Path:1
14:07::06 [recv] set Path:1
14:07::06 [recv] set Path:1
14:07::06 [recv] set Path:1
14:07::06 [recv] set Path:1
14:07::12 [send] set path enable
14:07::14 [recv] set Path:1
14:07::14 [recv] set Path:1
14:07::14 [recv] set Path:1
14:07::14 [recv] set Path:1
14:07::14 [recv] set Path:1
14:07::14 [recv] set Path:1
14:07::14 [recv] set Path:1
14:07::14 [recv] set Path:1
14:07::14 [recv] set Path:1
14:07::14 [recv] set Path:1
14:07::14 [recv] set Path:1
14:07::24 [send] set path enable
14:07::25 [recv] set Path:1
14:07::25 [recv] set Path:1
14:07::25 [recv] set Path:1
14:07::25 [recv] set Path:1
14:07::25 [recv] set Path:1
14:07::25 [recv] set Path:1
14:07::25 [recv] set Path:1
14:07::25 [recv] set Path:1
14:07::25 [recv] set Path:1
14:07::25 [recv] set Path:1
14:07::25 [recv] set Path:1
14:07::27 [send] set path enable
14:07::27 [recv] set Path:1
14:07::27 [recv] set Path:1
14:07::27 [recv] set Path:1
14:07::27 [recv] set Path:1
14:07::27 [recv] set Path:1
14:07::27 [recv] set Path:1
14:07::27 [recv] set Path:1
14:07::27 [recv] set Path:1
14:07::27 [recv] set Path:1
14:07::27 [recv] set Path:1
14:07::27 [recv] set Path:1
14:07::30 [send] set path enable
14:07::31 [recv] set Path:1
14:07::31 [recv] set Path:1
14:07::31 [recv] set Path:1
14:07::31 [recv] set Path:1
14:07::31 [recv] set Path:1
14:07::31 [recv] set Path:1
14:07::31 [recv] set Path:1
14:07::31 [recv] set Path:1
14:07::31 [recv] set Path:1
14:07::31 [recv] set Path:1
14:07::31 [recv] set Path:1
14:07::33 [send] set path enable
14:07::34 [recv] set Path:1
14:07::34 [recv] set Path:1
14:07::34 [recv] set Path:1
14:07::34 [recv] set Path:1
14:07::34 [recv] set Path:1
14:07::34 [recv] set Path:1
14:07::34 [recv] set Path:1
14:07::34 [recv] set Path:1
14:07::34 [recv] set Path:1
14:07::34 [recv] set Path:1
14:07::34 [recv] set Path:1
14:07::35 [send] set path enable
14:07::37 [recv] set Path:1
14:07::37 [recv] set Path:1
14:07::37 [recv] set Path:1
14:07::37 [recv] set Path:1
14:07::37 [recv] set Path:1
14:07::37 [recv] set Path:1
14:07::37 [recv] set Path:1
14:07::37 [recv] set Path:1
14:07::37 [recv] set Path:1
14:07::37 [recv] set Path:1
14:07::37 [recv] set Path:1
14:07::38 [send] set path enable
14:07::46 [recv] set Path:1
14:07::46 [recv] set Path:1
14:07::46 [recv] set Path:1
14:07::46 [recv] set Path:1
14:07::46 [recv] set Path:1
14:07::46 [recv] set Path:1
14:07::46 [recv] set Path:1
14:07::46 [recv] set Path:1
14:07::46 [recv] set Path:1
14:07::46 [recv] set Path:1
14:07::46 [recv] set Path:1
14:07::47 [send] set path enable
14:07::50 [recv] set Path:1
14:07::50 [recv] set Path:1
14:07::50 [recv] set Path:1
14:07::50 [recv] set Path:1
14:07::50 [recv] set Path:1
14:07::50 [recv] set Path:1
14:07::50 [recv] set Path:1
14:07::50 [recv] set Path:1
14:07::50 [recv] set Path:1
14:07::50 [recv] set Path:1
14:07::50 [recv] set Path:1
14:07::51 [send] set path enable
14:07::59 [recv] set Path:1
14:07::59 [recv] set Path:1
14:07::59 [recv] set Path:1
14:07::59 [recv] set Path:1
14:07::59 [recv] set Path:1
14:07::59 [recv] set Path:1
14:07::59 [recv] set Path:1
14:07::59 [recv] set Path:1
14:07::59 [recv] set Path:1
14:07::59 [recv] set Path:1
14:07::59 [recv] set Path:1
14:08::00 [send] set path enable
14:08::10 [recv] set Path:1
14:08::10 [recv] set Path:1
14:08::10 [recv] set Path:1
14:08::10 [recv] set Path:1
14:08::10 [recv] set Path:1
14:08::10 [recv] set Path:1
14:08::10 [recv] set Path:1
14:08::10 [recv] set Path:1
14:08::10 [recv] set Path:1
14:08::10 [recv] set Path:1
14:08::10 [recv] set Path:1
14:08::10 [send] set path enable
14:08::14 [recv] set Path:1
14:08::14 [recv] set Path:1
14:08::14 [recv] set Path:1
14:08::14 [recv] set Path:1
14:08::14 [recv] set Path:1
14:08::14 [recv] set Path:1
14:08::14 [recv] set Path:1
14:08::14 [recv] set Path:1
14:08::14 [recv] set Path:1
14:08::14 [recv] set Path:1
14:08::14 [recv] set Path:1
14:08::14 [send] set path enable
14:08::17 [recv] set Path:1
14:08::17 [recv] set Path:1
14:08::17 [recv] set Path:1
14:08::17 [recv] set Path:1
14:08::17 [recv] set Path:1
14:08::17 [recv] set Path:1
14:08::17 [recv] set Path:1
14:08::17 [recv] set Path:1
14:08::17 [recv] set Path:1
14:08::17 [recv] set Path:1
14:08::17 [recv] set Path:1
14:08::18 [send] set path enable
14:08::28 [recv] set Path:1
14:08::28 [recv] set Path:1
14:08::28 [recv] set Path:1
14:08::28 [recv] set Path:1
14:08::28 [recv] set Path:1
14:08::28 [recv] set Path:1
14:08::28 [recv] set Path:1
14:08::28 [recv] set Path:1
14:08::28 [recv] set Path:1
14:08::28 [recv] set Path:1
14:08::28 [recv] set Path:1
14:08::29 [send] set path enable
14:08::32 [recv] set Path:1
14:08::32 [recv] set Path:1
14:08::32 [recv] set Path:1
14:08::32 [recv] set Path:1
14:08::32 [recv] set Path:1
14:08::32 [recv] set Path:1
14:08::32 [recv] set Path:1
14:08::32 [recv] set Path:1
14:08::32 [recv] set Path:1
14:08::32 [recv] set Path:1
14:08::32 [recv] set Path:1
14:08::34 [send] set path enable
14:08::36 [recv] set Path:1
14:08::36 [recv] set Path:1
14:08::36 [recv] set Path:1
14:08::36 [recv] set Path:1
14:08::36 [recv] set Path:1
14:08::36 [recv] set Path:1
14:08::36 [recv] set Path:1
14:08::36 [recv] set Path:1
14:08::36 [recv] set Path:1
14:08::36 [recv] set Path:1
14:08::36 [recv] set Path:1
14:08::37 [send] set path enable
14:08::40 [recv] set Path:1
14:08::40 [recv] set Path:1
14:08::40 [recv] set Path:1
14:08::40 [recv] set Path:1
14:08::40 [recv] set Path:1
14:08::40 [recv] set Path:1
14:08::40 [recv] set Path:1
14:08::40 [recv] set Path:1
14:08::40 [recv] set Path:1
14:08::40 [recv] set Path:1
14:08::40 [recv] set Path:1
14:08::42 [send] set path enable
14:08::44 [recv] set Path:1
14:08::44 [recv] set Path:1
14:08::44 [recv] set Path:1
14:08::44 [recv] set Path:1
14:08::44 [recv] set Path:1
14:08::44 [recv] set Path:1
14:08::44 [recv] set Path:1
14:08::44 [recv] set Path:1
14:08::44 [recv] set Path:1
14:08::44 [recv] set Path:1
14:08::44 [recv] set Path:1
14:08::44 [send] set path enable
