19:34::12 [init] AGV: 6 Online
19:34::12 [init] Mac: 06
19:34::12 [init] Power param: FullLimit=0,HighLimit=0,LowLimit=0
19:34::14 [recv] set Path:1
19:34::14 [recv] set Path:1
19:34::14 [recv] set Path:1
19:34::14 [recv] set Path:1
19:34::14 [recv] set Path:1
19:34::14 [recv] set Path:1
19:34::16 [recv] set Path:1
19:34::16 [recv] set Path:1
19:34::16 [recv] set Path:1
19:34::16 [recv] set Path:1
19:34::16 [recv] set Path:1
19:34::16 [recv] set Path:1
19:34::16 [recv] set Path:1
19:34::19 [send] set path enable
19:34::23 [recv] set Path:1
19:34::23 [recv] set Path:1
19:34::23 [recv] set Path:1
19:34::23 [recv] set Path:1
19:34::23 [recv] set Path:1
19:34::23 [recv] set Path:1
19:34::23 [recv] set Path:1
19:34::23 [recv] set Path:1
19:34::24 [send] set path enable
19:34::25 [recv] set Path:1
19:34::25 [recv] set Path:1
19:34::25 [recv] set Path:1
19:34::25 [recv] set Path:1
19:34::25 [recv] set Path:1
19:34::25 [recv] set Path:1
19:34::25 [recv] set Path:1
19:34::25 [recv] set Path:1
19:34::25 [recv] set Path:1
19:34::26 [send] set path enable
19:34::33 [recv] set Path:1
19:34::33 [recv] set Path:1
19:34::33 [recv] set Path:1
19:34::33 [recv] set Path:1
19:34::33 [recv] set Path:1
19:34::33 [recv] set Path:1
19:34::33 [recv] set Path:1
19:34::33 [recv] set Path:1
19:34::33 [recv] set Path:1
19:34::33 [recv] set Path:1
19:34::33 [send] set path enable
19:34::34 [recv] set Path:1
19:34::34 [recv] set Path:1
19:34::34 [recv] set Path:1
19:34::34 [recv] set Path:1
19:34::34 [recv] set Path:1
19:34::34 [recv] set Path:1
19:34::34 [recv] set Path:1
19:34::34 [recv] set Path:1
19:34::34 [recv] set Path:1
19:34::34 [recv] set Path:1
19:34::35 [send] set path enable
19:34::36 [recv] set Path:1
19:34::36 [recv] set Path:1
19:34::36 [recv] set Path:1
19:34::36 [recv] set Path:1
19:34::36 [recv] set Path:1
19:34::36 [recv] set Path:1
