19:22::00 [init] AGV: 7 Online
19:22::00 [init] Mac: 07
19:23::34 [recv] set Path:1
19:23::34 [recv] set Path:1
19:23::34 [recv] set Path:1
19:23::34 [recv] set Path:1
19:23::34 [recv] set Path:1
19:23::34 [recv] set Path:1
19:23::34 [recv] set Path:1
19:23::34 [send] set path enable
19:23::38 [recv] set Path:1
19:23::38 [recv] set Path:1
19:23::38 [recv] set Path:1
19:23::38 [recv] set Path:1
19:23::38 [recv] set Path:1
19:23::38 [recv] set Path:1
19:23::38 [recv] set Path:1
19:23::38 [recv] set Path:1
19:23::38 [recv] set Path:1
19:23::38 [recv] set Path:1
19:23::39 [send] set path enable
19:23::42 [recv] set Path:1
19:23::42 [recv] set Path:1
19:23::42 [recv] set Path:1
19:23::42 [recv] set Path:1
19:23::42 [recv] set Path:1
19:23::42 [recv] set Path:1
19:23::42 [recv] set Path:1
19:23::42 [recv] set Path:1
19:23::42 [recv] set Path:1
19:23::42 [recv] set Path:1
19:23::45 [send] set path enable
