19:22::03 [init] AGV: 8 Online
19:22::03 [init] Mac: 08
19:22::03 [init] Power param: FullLimit=0,HighLimit=0,LowLimit=0
19:22::04 [recv] set Path:1
19:22::04 [recv] set Path:1
19:22::04 [recv] set Path:1
19:22::04 [recv] set Path:1
19:22::04 [recv] set Path:1
19:22::04 [recv] set Path:1
19:22::04 [recv] set Path:1
19:22::04 [recv] set Path:1
19:22::06 [recv] set Path:1
19:22::06 [recv] set Path:1
19:22::06 [recv] set Path:1
19:22::06 [recv] set Path:1
19:22::06 [recv] set Path:1
19:22::06 [recv] set Path:1
19:22::06 [recv] set Path:1
19:22::06 [recv] set Path:1
19:22::06 [send] set path enable
19:22::10 [recv] set Path:1
19:22::10 [recv] set Path:1
19:22::10 [recv] set Path:1
19:22::10 [recv] set Path:1
19:22::10 [recv] set Path:1
19:22::10 [recv] set Path:1
19:22::10 [recv] set Path:1
19:22::10 [recv] set Path:1
19:22::10 [recv] set Path:1
19:22::13 [send] set path enable
19:22::16 [recv] set Path:1
19:22::16 [recv] set Path:1
19:22::16 [recv] set Path:1
19:22::16 [recv] set Path:1
19:22::16 [recv] set Path:1
19:22::16 [recv] set Path:1
19:22::16 [recv] set Path:1
19:22::16 [recv] set Path:1
19:22::16 [recv] set Path:1
19:22::16 [recv] set Path:1
19:22::17 [send] set path enable
19:22::19 [recv] set Path:1
19:22::19 [recv] set Path:1
19:22::19 [recv] set Path:1
19:22::19 [recv] set Path:1
19:22::19 [recv] set Path:1
19:22::19 [recv] set Path:1
19:22::19 [recv] set Path:1
19:22::19 [recv] set Path:1
19:22::19 [recv] set Path:1
19:22::19 [recv] set Path:1
19:22::23 [send] set path enable
19:22::25 [recv] set Path:1
19:22::25 [recv] set Path:1
19:22::25 [recv] set Path:1
19:22::25 [recv] set Path:1
19:22::25 [recv] set Path:1
19:22::25 [recv] set Path:1
19:22::25 [recv] set Path:1
19:22::25 [recv] set Path:1
19:22::25 [recv] set Path:1
19:22::25 [recv] set Path:1
19:22::25 [send] set path enable
19:22::26 [recv] set Path:1
19:22::26 [recv] set Path:1
