14:06::25 [init] AGV: 7 Online
14:06::25 [init] Mac: 07
14:07::30 [recv] set Path:1
14:07::30 [recv] set Path:1
14:07::30 [recv] set Path:1
14:07::30 [recv] set Path:1
14:07::31 [send] set path enable
14:07::36 [recv] set Path:1
14:07::36 [recv] set Path:1
14:07::36 [recv] set Path:1
14:07::36 [recv] set Path:1
14:07::36 [recv] set Path:1
14:07::36 [recv] set Path:1
14:07::36 [recv] set Path:1
14:07::36 [recv] set Path:1
14:07::36 [recv] set Path:1
14:07::36 [recv] set Path:1
14:07::36 [recv] set Path:1
14:07::38 [send] set path enable
14:07::46 [recv] set Path:1
14:07::46 [recv] set Path:1
14:07::46 [recv] set Path:1
14:07::46 [recv] set Path:1
14:07::46 [recv] set Path:1
14:07::46 [recv] set Path:1
14:07::46 [recv] set Path:1
14:07::46 [recv] set Path:1
14:07::46 [recv] set Path:1
14:07::46 [recv] set Path:1
14:07::46 [recv] set Path:1
14:07::46 [send] set path enable
14:07::48 [recv] set Path:1
14:07::48 [recv] set Path:1
14:07::48 [recv] set Path:1
14:07::48 [recv] set Path:1
14:07::48 [recv] set Path:1
14:07::48 [recv] set Path:1
14:07::48 [recv] set Path:1
14:07::48 [recv] set Path:1
14:07::48 [recv] set Path:1
14:07::48 [recv] set Path:1
14:07::48 [recv] set Path:1
14:07::50 [send] set path enable
14:08::00 [recv] set Path:1
14:08::00 [recv] set Path:1
14:08::00 [recv] set Path:1
14:08::00 [recv] set Path:1
14:08::00 [recv] set Path:1
14:08::00 [recv] set Path:1
14:08::00 [recv] set Path:1
14:08::00 [recv] set Path:1
14:08::00 [recv] set Path:1
14:08::00 [recv] set Path:1
14:08::00 [recv] set Path:1
14:08::11 [send] set path enable
14:08::13 [recv] set Path:1
14:08::13 [recv] set Path:1
14:08::13 [recv] set Path:1
14:08::13 [recv] set Path:1
14:08::13 [recv] set Path:1
14:08::13 [recv] set Path:1
14:08::13 [recv] set Path:1
14:08::13 [recv] set Path:1
14:08::13 [recv] set Path:1
14:08::13 [recv] set Path:1
14:08::13 [recv] set Path:1
14:08::14 [send] set path enable
14:08::15 [recv] set Path:1
14:08::15 [recv] set Path:1
14:08::15 [recv] set Path:1
14:08::15 [recv] set Path:1
14:08::15 [recv] set Path:1
14:08::15 [recv] set Path:1
14:08::15 [recv] set Path:1
14:08::15 [recv] set Path:1
14:08::15 [recv] set Path:1
14:08::15 [recv] set Path:1
14:08::15 [recv] set Path:1
14:08::16 [send] set path enable
14:08::18 [recv] set Path:1
14:08::18 [recv] set Path:1
14:08::18 [recv] set Path:1
14:08::18 [recv] set Path:1
14:08::18 [recv] set Path:1
14:08::18 [recv] set Path:1
14:08::18 [recv] set Path:1
14:08::18 [recv] set Path:1
14:08::18 [recv] set Path:1
14:08::18 [recv] set Path:1
14:08::18 [recv] set Path:1
14:08::19 [send] set path enable
14:08::27 [recv] set Path:1
14:08::27 [recv] set Path:1
14:08::27 [recv] set Path:1
14:08::27 [recv] set Path:1
14:08::27 [recv] set Path:1
14:08::27 [recv] set Path:1
14:08::27 [recv] set Path:1
14:08::27 [recv] set Path:1
14:08::27 [recv] set Path:1
14:08::27 [recv] set Path:1
14:08::27 [recv] set Path:1
14:08::27 [send] set path enable
14:08::28 [recv] set Path:1
14:08::28 [recv] set Path:1
14:08::28 [recv] set Path:1
14:08::28 [recv] set Path:1
14:08::28 [recv] set Path:1
14:08::28 [recv] set Path:1
14:08::28 [recv] set Path:1
14:08::28 [recv] set Path:1
14:08::28 [recv] set Path:1
14:08::28 [recv] set Path:1
14:08::28 [recv] set Path:1
14:08::29 [send] set path enable
14:08::30 [recv] set Path:1
14:08::30 [recv] set Path:1
14:08::30 [recv] set Path:1
14:08::30 [recv] set Path:1
14:08::30 [recv] set Path:1
14:08::30 [recv] set Path:1
14:08::30 [recv] set Path:1
14:08::30 [recv] set Path:1
14:08::30 [recv] set Path:1
14:08::30 [recv] set Path:1
14:08::30 [recv] set Path:1
14:08::34 [send] set path enable
14:08::35 [recv] set Path:1
14:08::35 [recv] set Path:1
14:08::35 [recv] set Path:1
14:08::35 [recv] set Path:1
14:08::35 [recv] set Path:1
14:08::35 [recv] set Path:1
14:08::35 [recv] set Path:1
14:08::35 [recv] set Path:1
14:08::35 [recv] set Path:1
14:08::35 [recv] set Path:1
14:08::35 [recv] set Path:1
14:08::38 [send] set path enable
14:08::40 [recv] set Path:1
14:08::40 [recv] set Path:1
14:08::40 [recv] set Path:1
14:08::40 [recv] set Path:1
14:08::40 [recv] set Path:1
14:08::40 [recv] set Path:1
14:08::40 [recv] set Path:1
14:08::40 [recv] set Path:1
14:08::40 [recv] set Path:1
14:08::40 [recv] set Path:1
14:08::40 [recv] set Path:1
14:08::41 [send] set path enable
14:08::43 [recv] set Path:1
14:08::43 [recv] set Path:1
14:08::43 [recv] set Path:1
14:08::43 [recv] set Path:1
14:08::43 [recv] set Path:1
14:08::43 [recv] set Path:1
14:08::43 [recv] set Path:1
14:08::43 [recv] set Path:1
14:08::43 [recv] set Path:1
14:08::43 [recv] set Path:1
14:08::43 [recv] set Path:1
