19:34::22 [init] AGV: 8 Online
19:34::22 [init] Mac: 08
19:35::17 [send] set path enable
19:35::22 [recv] set Path:1
19:35::22 [recv] set Path:1
19:35::22 [recv] set Path:1
19:35::22 [recv] set Path:1
19:35::22 [recv] set Path:1
19:35::22 [recv] set Path:1
19:35::22 [recv] set Path:1
19:35::22 [recv] set Path:1
19:35::22 [recv] set Path:1
19:35::22 [recv] set Path:1
19:35::28 [send] set path enable
19:35::30 [recv] set Path:1
19:35::30 [recv] set Path:1
19:35::30 [recv] set Path:1
19:35::30 [recv] set Path:1
19:35::30 [recv] set Path:1
19:35::30 [recv] set Path:1
19:35::30 [recv] set Path:1
19:35::30 [recv] set Path:1
19:35::30 [recv] set Path:1
19:35::30 [recv] set Path:1
19:35::32 [send] set path enable
19:35::35 [recv] set Path:1
19:35::35 [recv] set Path:1
19:35::35 [recv] set Path:1
19:35::35 [recv] set Path:1
19:35::35 [recv] set Path:1
19:35::35 [recv] set Path:1
19:35::35 [recv] set Path:1
19:35::35 [recv] set Path:1
19:35::35 [recv] set Path:1
19:35::35 [recv] set Path:1
19:35::37 [send] set path enable
19:35::39 [recv] set Path:1
19:35::39 [recv] set Path:1
19:35::39 [recv] set Path:1
19:35::39 [recv] set Path:1
19:35::39 [recv] set Path:1
19:35::39 [recv] set Path:1
19:35::39 [recv] set Path:1
19:35::39 [recv] set Path:1
19:35::39 [recv] set Path:1
19:35::39 [recv] set Path:1
19:35::43 [send] set path enable
19:35::45 [recv] set Path:1
19:35::45 [recv] set Path:1
19:35::45 [recv] set Path:1
19:35::45 [recv] set Path:1
19:35::45 [recv] set Path:1
19:35::45 [recv] set Path:1
19:35::45 [recv] set Path:1
19:35::45 [recv] set Path:1
19:35::45 [recv] set Path:1
19:35::45 [recv] set Path:1
19:35::48 [send] set path enable
19:35::50 [recv] set Path:1
19:35::50 [recv] set Path:1
19:35::50 [recv] set Path:1
19:35::50 [recv] set Path:1
19:35::50 [recv] set Path:1
19:35::50 [recv] set Path:1
19:35::50 [recv] set Path:1
19:35::50 [recv] set Path:1
19:35::50 [recv] set Path:1
19:35::50 [recv] set Path:1
19:35::54 [send] set path enable
19:35::56 [recv] set Path:1
19:35::56 [recv] set Path:1
19:35::56 [recv] set Path:1
19:35::56 [recv] set Path:1
19:35::56 [recv] set Path:1
19:35::56 [recv] set Path:1
19:35::56 [recv] set Path:1
19:35::56 [recv] set Path:1
19:35::56 [recv] set Path:1
19:35::56 [recv] set Path:1
19:35::57 [send] set path enable
19:36::01 [recv] set Path:1
19:36::01 [recv] set Path:1
19:36::01 [recv] set Path:1
19:36::01 [recv] set Path:1
19:36::01 [recv] set Path:1
19:36::01 [recv] set Path:1
19:36::01 [recv] set Path:1
19:36::01 [recv] set Path:1
19:36::01 [recv] set Path:1
19:36::01 [recv] set Path:1
19:36::02 [send] set path enable
19:36::11 [recv] set Path:1
19:36::11 [recv] set Path:1
19:36::11 [recv] set Path:1
19:36::11 [recv] set Path:1
19:36::11 [recv] set Path:1
19:36::11 [recv] set Path:1
19:36::11 [recv] set Path:1
19:36::11 [recv] set Path:1
19:36::11 [recv] set Path:1
19:36::11 [recv] set Path:1
19:36::12 [send] set path enable
19:36::13 [recv] set Path:1
19:36::13 [recv] set Path:1
19:36::13 [recv] set Path:1
19:36::13 [recv] set Path:1
19:36::13 [recv] set Path:1
19:36::13 [recv] set Path:1
19:36::13 [recv] set Path:1
19:36::13 [recv] set Path:1
19:36::13 [recv] set Path:1
19:36::13 [recv] set Path:1
19:36::18 [send] set path enable
19:36::22 [recv] set Path:1
19:36::22 [recv] set Path:1
19:36::22 [recv] set Path:1
19:36::22 [recv] set Path:1
19:36::22 [recv] set Path:1
19:36::22 [recv] set Path:1
19:36::22 [recv] set Path:1
19:36::22 [recv] set Path:1
19:36::22 [recv] set Path:1
19:36::22 [recv] set Path:1
19:36::23 [send] set path enable
19:36::24 [recv] set Path:1
19:36::24 [recv] set Path:1
19:36::24 [recv] set Path:1
19:36::24 [recv] set Path:1
19:36::24 [recv] set Path:1
19:36::24 [recv] set Path:1
19:36::24 [recv] set Path:1
19:36::24 [recv] set Path:1
19:36::24 [recv] set Path:1
19:36::24 [recv] set Path:1
19:36::25 [send] set path enable
19:36::30 [recv] set Path:1
19:36::30 [recv] set Path:1
19:36::30 [recv] set Path:1
19:36::30 [recv] set Path:1
19:36::30 [recv] set Path:1
19:36::30 [recv] set Path:1
19:36::30 [recv] set Path:1
19:36::30 [recv] set Path:1
19:36::30 [recv] set Path:1
19:36::30 [recv] set Path:1
19:36::31 [send] set path enable
19:36::36 [recv] set Path:1
19:36::36 [recv] set Path:1
19:36::36 [recv] set Path:1
19:36::36 [recv] set Path:1
19:36::36 [recv] set Path:1
19:36::36 [recv] set Path:1
19:36::36 [recv] set Path:1
19:36::36 [recv] set Path:1
19:36::36 [recv] set Path:1
19:36::36 [recv] set Path:1
19:36::37 [send] set path enable
19:36::39 [recv] set Path:1
19:36::39 [recv] set Path:1
19:36::39 [recv] set Path:1
19:36::39 [recv] set Path:1
19:36::39 [recv] set Path:1
19:36::39 [recv] set Path:1
19:36::39 [recv] set Path:1
19:36::39 [recv] set Path:1
19:36::39 [recv] set Path:1
19:36::39 [recv] set Path:1
19:36::40 [send] set path enable
19:36::43 [recv] set Path:1
19:36::43 [recv] set Path:1
19:36::43 [recv] set Path:1
19:36::43 [recv] set Path:1
19:36::43 [recv] set Path:1
19:36::43 [recv] set Path:1
19:36::43 [recv] set Path:1
19:36::43 [recv] set Path:1
19:36::43 [recv] set Path:1
19:36::43 [recv] set Path:1
19:36::46 [send] set path enable
19:36::47 [send] set path enable
19:36::48 [send] set path enable
19:36::49 [send] set path enable
19:36::50 [send] set path enable
