23:58::09 [init] AGV: 1 Online
23:58::09 [init] Mac: 01
00:04::28 [send] set path enable
00:04::29 [proc] plan: currentID:71
00:04::30 [proc] plan: currentID:70
00:04::34 [proc] plan: currentID:21
00:04::35 [recv] set Path:1
00:04::35 [recv] set Path:1
00:04::35 [recv] set Path:1
00:04::35 [recv] set Path:1
00:04::35 [recv] set Path:1
00:04::35 [recv] set Path:1
00:04::35 [recv] set Path:1
00:04::35 [recv] set Path:1
00:04::35 [recv] set Path:1
00:04::35 [recv] set Path:1
00:04::37 [send] set path enable
00:04::39 [proc] plan: currentID:70
00:04::41 [proc] plan: currentID:72
00:04::41 [recv] set Path:1
00:04::41 [recv] set Path:1
00:04::41 [recv] set Path:1
00:04::41 [recv] set Path:1
00:04::41 [recv] set Path:1
00:04::41 [recv] set Path:1
00:04::41 [recv] set Path:1
00:04::41 [recv] set Path:1
00:04::41 [recv] set Path:1
00:04::41 [recv] set Path:1
00:04::42 [send] set path enable
00:04::43 [proc] plan: currentID:73
00:04::43 [recv] set Path:1
00:04::43 [recv] set Path:1
00:04::43 [recv] set Path:1
00:04::43 [recv] set Path:1
00:04::43 [recv] set Path:1
00:04::43 [recv] set Path:1
00:04::43 [recv] set Path:1
00:04::43 [recv] set Path:1
00:04::43 [recv] set Path:1
00:04::43 [recv] set Path:1
00:04::44 [send] set path enable
00:04::44 [proc] plan: currentID:74
00:04::46 [proc] plan: currentID:68
00:04::47 [recv] set Path:1
00:04::47 [recv] set Path:1
00:04::47 [recv] set Path:1
00:04::47 [recv] set Path:1
00:04::47 [recv] set Path:1
00:04::47 [recv] set Path:1
00:04::47 [recv] set Path:1
00:04::47 [recv] set Path:1
00:04::47 [recv] set Path:1
00:04::47 [recv] set Path:1
00:04::48 [proc] plan: currentID:65
00:04::49 [send] set path enable
00:04::51 [proc] plan: currentID:175
00:04::51 [recv] set Path:1
00:04::51 [recv] set Path:1
00:04::51 [recv] set Path:1
00:04::51 [recv] set Path:1
00:04::51 [recv] set Path:1
00:04::51 [recv] set Path:1
00:04::51 [recv] set Path:1
00:04::51 [recv] set Path:1
00:04::51 [recv] set Path:1
00:04::51 [recv] set Path:1
00:04::52 [proc] plan: currentID:58
00:04::52 [send] set path enable
00:04::53 [proc] plan: currentID:54
00:04::58 [proc] plan: currentID:3
00:04::59 [recv] set Path:1
00:04::59 [recv] set Path:1
00:04::59 [recv] set Path:1
00:04::59 [recv] set Path:1
00:04::59 [recv] set Path:1
00:04::59 [recv] set Path:1
00:04::59 [recv] set Path:1
00:04::59 [recv] set Path:1
00:04::59 [recv] set Path:1
00:04::59 [recv] set Path:1
00:05::00 [send] set path enable
00:05::04 [proc] plan: currentID:54
00:05::05 [recv] set Path:1
00:05::05 [recv] set Path:1
00:05::05 [recv] set Path:1
00:05::05 [recv] set Path:1
00:05::05 [recv] set Path:1
00:05::05 [recv] set Path:1
00:05::05 [recv] set Path:1
00:05::05 [recv] set Path:1
00:05::05 [recv] set Path:1
00:05::05 [recv] set Path:1
00:05::05 [proc] plan: currentID:58
00:05::09 [send] set path enable
00:05::10 [proc] plan: currentID:57
00:05::11 [recv] set Path:1
00:05::11 [recv] set Path:1
00:05::11 [recv] set Path:1
00:05::11 [recv] set Path:1
00:05::11 [recv] set Path:1
00:05::11 [recv] set Path:1
00:05::11 [recv] set Path:1
00:05::11 [recv] set Path:1
00:05::11 [recv] set Path:1
00:05::11 [recv] set Path:1
00:05::11 [proc] plan: currentID:56
00:05::12 [send] set path enable
00:05::14 [proc] plan: currentID:55
00:05::15 [proc] plan: currentID:59
00:05::18 [recv] set Path:1
00:05::18 [recv] set Path:1
00:05::18 [recv] set Path:1
00:05::18 [recv] set Path:1
00:05::18 [recv] set Path:1
00:05::18 [recv] set Path:1
00:05::18 [recv] set Path:1
00:05::18 [recv] set Path:1
00:05::18 [recv] set Path:1
00:05::18 [recv] set Path:1
00:05::19 [send] set path enable
00:05::21 [proc] plan: currentID:62
00:05::21 [recv] set Path:1
00:05::21 [recv] set Path:1
00:05::21 [recv] set Path:1
00:05::21 [recv] set Path:1
00:05::21 [recv] set Path:1
00:05::21 [recv] set Path:1
00:05::21 [recv] set Path:1
00:05::21 [recv] set Path:1
00:05::21 [recv] set Path:1
00:05::21 [recv] set Path:1
00:05::23 [proc] plan: currentID:66
00:05::24 [send] set path enable
00:05::26 [proc] plan: currentID:71
00:05::27 [recv] set Path:1
00:05::27 [recv] set Path:1
00:05::27 [recv] set Path:1
00:05::27 [recv] set Path:1
00:05::27 [recv] set Path:1
00:05::27 [recv] set Path:1
00:05::27 [recv] set Path:1
00:05::27 [recv] set Path:1
00:05::27 [recv] set Path:1
00:05::27 [recv] set Path:1
00:05::28 [send] set path enable
00:05::28 [proc] plan: currentID:77
00:05::30 [proc] plan: currentID:76
00:05::34 [proc] plan: currentID:22
00:05::35 [recv] set Path:1
00:05::35 [recv] set Path:1
00:05::35 [recv] set Path:1
00:05::35 [recv] set Path:1
00:05::35 [recv] set Path:1
00:05::35 [recv] set Path:1
00:05::35 [recv] set Path:1
00:05::35 [recv] set Path:1
00:05::35 [recv] set Path:1
00:05::35 [recv] set Path:1
00:05::36 [send] set path enable
00:05::38 [proc] plan: currentID:76
00:05::41 [proc] plan: currentID:78
00:05::41 [recv] set Path:1
00:05::41 [recv] set Path:1
00:05::41 [recv] set Path:1
00:05::41 [recv] set Path:1
00:05::41 [recv] set Path:1
00:05::41 [recv] set Path:1
00:05::41 [recv] set Path:1
00:05::41 [recv] set Path:1
00:05::41 [recv] set Path:1
00:05::41 [recv] set Path:1
00:05::43 [send] set path enable
00:05::44 [proc] plan: currentID:79
00:05::45 [recv] set Path:1
00:05::45 [recv] set Path:1
00:05::45 [recv] set Path:1
00:05::45 [recv] set Path:1
00:05::45 [recv] set Path:1
00:05::45 [recv] set Path:1
00:05::45 [recv] set Path:1
00:05::45 [recv] set Path:1
00:05::45 [recv] set Path:1
00:05::45 [recv] set Path:1
00:05::48 [send] set path enable
00:05::48 [proc] plan: currentID:74
00:05::50 [proc] plan: currentID:68
00:05::53 [proc] plan: currentID:69
00:05::54 [recv] set Path:1
00:05::54 [recv] set Path:1
00:05::54 [recv] set Path:1
00:05::54 [recv] set Path:1
00:05::54 [recv] set Path:1
00:05::54 [recv] set Path:1
00:05::54 [recv] set Path:1
00:05::54 [recv] set Path:1
00:05::54 [recv] set Path:1
00:05::54 [recv] set Path:1
00:05::55 [send] set path enable
00:05::59 [proc] plan: currentID:5
00:05::59 [proc] plan: currentID:5
00:05::59 [proc] plan: currentID:5
00:05::59 [proc] plan: currentID:5
00:06::00 [recv] set Path:1
00:06::00 [recv] set Path:1
00:06::00 [recv] set Path:1
00:06::00 [recv] set Path:1
00:06::00 [recv] set Path:1
00:06::00 [recv] set Path:1
00:06::00 [recv] set Path:1
00:06::00 [recv] set Path:1
00:06::00 [recv] set Path:1
00:06::00 [recv] set Path:1
00:06::01 [send] set path enable
00:06::05 [proc] plan: currentID:69
00:06::05 [recv] set Path:1
00:06::05 [recv] set Path:1
00:06::05 [recv] set Path:1
00:06::05 [recv] set Path:1
00:06::05 [recv] set Path:1
00:06::05 [recv] set Path:1
00:06::05 [recv] set Path:1
00:06::05 [recv] set Path:1
00:06::05 [recv] set Path:1
00:06::05 [recv] set Path:1
00:06::06 [send] set path enable
00:06::08 [proc] plan: currentID:67
00:06::09 [proc] plan: currentID:66
00:06::10 [recv] set Path:1
00:06::10 [recv] set Path:1
00:06::10 [recv] set Path:1
00:06::10 [recv] set Path:1
00:06::10 [recv] set Path:1
00:06::10 [recv] set Path:1
00:06::10 [recv] set Path:1
00:06::10 [recv] set Path:1
00:06::10 [recv] set Path:1
00:06::10 [recv] set Path:1
00:06::11 [send] set path enable
00:06::11 [proc] plan: currentID:71
00:06::13 [proc] plan: currentID:77
00:06::14 [recv] set Path:1
00:06::14 [recv] set Path:1
00:06::14 [recv] set Path:1
00:06::14 [recv] set Path:1
00:06::14 [recv] set Path:1
00:06::14 [recv] set Path:1
00:06::14 [recv] set Path:1
00:06::14 [recv] set Path:1
00:06::14 [recv] set Path:1
00:06::14 [recv] set Path:1
00:06::15 [proc] plan: currentID:80
00:06::15 [send] set path enable
00:06::17 [proc] plan: currentID:84
00:06::18 [recv] set Path:1
00:06::18 [recv] set Path:1
00:06::18 [recv] set Path:1
00:06::18 [recv] set Path:1
00:06::18 [recv] set Path:1
00:06::18 [recv] set Path:1
00:06::18 [recv] set Path:1
00:06::18 [recv] set Path:1
00:06::18 [recv] set Path:1
00:06::18 [recv] set Path:1
00:06::18 [proc] plan: currentID:88
00:06::19 [send] set path enable
00:06::22 [proc] plan: currentID:93
00:06::22 [proc] plan: currentID:92
00:06::22 [recv] set Path:1
00:06::22 [recv] set Path:1
00:06::22 [recv] set Path:1
00:06::22 [recv] set Path:1
00:06::22 [recv] set Path:1
00:06::22 [recv] set Path:1
00:06::22 [recv] set Path:1
00:06::22 [recv] set Path:1
00:06::22 [recv] set Path:1
00:06::22 [recv] set Path:1
00:06::24 [send] set path enable
00:06::26 [proc] plan: currentID:23
00:06::26 [proc] plan: currentID:23
00:06::26 [proc] plan: currentID:23
00:06::29 [proc] plan: currentID:23
00:06::30 [recv] set Path:1
00:06::30 [recv] set Path:1
00:06::30 [recv] set Path:1
00:06::30 [recv] set Path:1
00:06::30 [recv] set Path:1
00:06::30 [recv] set Path:1
00:06::30 [recv] set Path:1
00:06::30 [recv] set Path:1
00:06::30 [recv] set Path:1
00:06::30 [recv] set Path:1
00:06::33 [send] set path enable
00:06::35 [proc] plan: currentID:92
00:06::36 [recv] set Path:1
00:06::36 [recv] set Path:1
00:06::36 [recv] set Path:1
00:06::36 [recv] set Path:1
00:06::36 [recv] set Path:1
00:06::36 [recv] set Path:1
00:06::36 [recv] set Path:1
00:06::36 [recv] set Path:1
00:06::36 [recv] set Path:1
00:06::36 [recv] set Path:1
00:06::37 [proc] plan: currentID:94
00:06::38 [send] set path enable
00:06::39 [proc] plan: currentID:95
00:06::39 [recv] set Path:1
00:06::39 [recv] set Path:1
00:06::39 [recv] set Path:1
00:06::39 [recv] set Path:1
00:06::39 [recv] set Path:1
00:06::39 [recv] set Path:1
00:06::39 [recv] set Path:1
00:06::39 [recv] set Path:1
00:06::39 [recv] set Path:1
00:06::39 [recv] set Path:1
00:06::40 [send] set path enable
00:06::41 [proc] plan: currentID:96
00:06::45 [proc] plan: currentID:91
00:06::45 [proc] plan: currentID:86
00:06::46 [recv] set Path:1
00:06::46 [recv] set Path:1
00:06::46 [recv] set Path:1
00:06::46 [recv] set Path:1
00:06::46 [recv] set Path:1
00:06::46 [recv] set Path:1
00:06::46 [recv] set Path:1
00:06::46 [recv] set Path:1
00:06::46 [recv] set Path:1
00:06::46 [recv] set Path:1
00:06::47 [send] set path enable
00:06::49 [proc] plan: currentID:82
00:06::49 [recv] set Path:1
00:06::49 [recv] set Path:1
00:06::49 [recv] set Path:1
00:06::49 [recv] set Path:1
00:06::49 [recv] set Path:1
00:06::49 [recv] set Path:1
00:06::49 [recv] set Path:1
00:06::49 [recv] set Path:1
00:06::49 [recv] set Path:1
00:06::49 [recv] set Path:1
00:06::50 [send] set path enable
00:06::51 [proc] plan: currentID:79
00:06::53 [proc] plan: currentID:74
00:06::54 [recv] set Path:1
00:06::54 [recv] set Path:1
00:06::54 [recv] set Path:1
00:06::54 [recv] set Path:1
00:06::54 [recv] set Path:1
00:06::54 [recv] set Path:1
00:06::54 [recv] set Path:1
00:06::54 [recv] set Path:1
00:06::54 [recv] set Path:1
00:06::54 [recv] set Path:1
00:06::55 [proc] plan: currentID:68
00:06::55 [send] set path enable
00:06::58 [proc] plan: currentID:65
00:06::58 [recv] set Path:1
00:06::58 [recv] set Path:1
00:06::58 [recv] set Path:1
00:06::58 [recv] set Path:1
00:06::58 [recv] set Path:1
00:06::58 [recv] set Path:1
00:06::58 [recv] set Path:1
00:06::58 [recv] set Path:1
00:06::58 [recv] set Path:1
00:06::58 [recv] set Path:1
00:07::00 [proc] plan: currentID:175
00:07::01 [send] set path enable
00:07::02 [proc] plan: currentID:58
00:07::02 [recv] set Path:1
00:07::02 [recv] set Path:1
00:07::02 [recv] set Path:1
00:07::02 [recv] set Path:1
00:07::02 [recv] set Path:1
00:07::02 [recv] set Path:1
00:07::02 [recv] set Path:1
00:07::02 [recv] set Path:1
00:07::02 [recv] set Path:1
00:07::02 [recv] set Path:1
00:07::03 [proc] plan: currentID:53
00:07::04 [send] set path enable
00:07::10 [proc] plan: currentID:49
00:07::10 [recv] set Path:1
00:07::10 [recv] set Path:1
00:07::10 [recv] set Path:1
00:07::10 [recv] set Path:1
00:07::10 [recv] set Path:1
00:07::10 [recv] set Path:1
00:07::10 [recv] set Path:1
00:07::10 [recv] set Path:1
00:07::10 [recv] set Path:1
00:07::10 [recv] set Path:1
00:07::11 [send] set path enable
00:07::12 [proc] plan: currentID:45
00:07::13 [proc] plan: currentID:46
00:07::13 [proc] plan: currentID:46
00:07::14 [proc] plan: currentID:46
00:07::14 [proc] plan: currentID:46
00:07::15 [recv] set Path:1
00:07::15 [recv] set Path:1
00:07::15 [recv] set Path:1
00:07::15 [recv] set Path:1
00:07::15 [recv] set Path:1
00:07::15 [recv] set Path:1
00:07::15 [recv] set Path:1
00:07::15 [recv] set Path:1
00:07::15 [recv] set Path:1
00:07::15 [recv] set Path:1
00:07::16 [send] set path enable
